path,labels,total,n_samples,sampling_rate,duration
a8d3e12927,अहिलेसम्म यसमा अध्ययन,21,167580,22050,7
e0e209e9ec,राजनैतिक जीवनको आरम्भ,21,152145,22050,6
2a628b40be,त्यसैगरी त्रिशुली नदी,21,145530,22050,6
9f8a67614c,स्‍टेट इलैक्‍ट्रिसिटी,21,176400,22050,8
385f14ed25,मुल्तानका एउटा जुलाहे,21,211680,22050,9
9f95fc97e4,खनालले विज्ञान विषयमा,21,149940,22050,6
023a3e9beb,जो मेघदूतको परम्परामा,21,143325,22050,6
628ef85cb3,लाइन चाहिँ फायरफक्समा,21,134505,22050,6
66305d9017,त्यसैले नेपाली भाषाको,21,143325,22050,6
3a179c3c23,झोडा काण्डले चर्चित छ,21,138915,22050,6
61af5ee088,पृथिवीमाथि आलेख गोपाल,21,147735,22050,6
82902742d2,सुप्पबुद्ध नाम राखियो,21,141120,22050,6
16fea1a018,बनाईने खाद्यपदार्थ हो,21,136710,22050,6
fdb4fa7365,तपका प्रभावले पार्वती,21,167580,22050,7
9e0decd711,वेदांगहरूमा निरुक्तको,21,132300,22050,6
03a4de07e5,विभिन्न भाषाका ज्ञाता,21,143325,22050,6
6900175baf,वेदान्तको दीक्षा दिनु,21,163170,22050,7
9e0bcc9de1,उत्तरमा हेलम्बु गाविस,21,141120,22050,6
53cadeac71,फूलका लागि प्रसिद्ध छ,21,209475,22050,9
d3bc681826,एँब्रायोलाजी तथा अन्य,21,138915,22050,6
45f31216d6,यो समशीतोष्ण हावापानी,21,165375,22050,7
8f61b94dff,सत्याग्रहमा सात महिना,21,138915,22050,6
756e39d99f,संरक्षणको अभावका कारण,21,149940,22050,6
4f1755db22,प्रसिद्ध वैज्ञानिक जो,21,132300,22050,6
ba2b393e6e,बुलाकीमा पात वा झम्को,21,143325,22050,6
fbce02b3af,केही ब्रतालुहरू रातभर,21,178605,22050,8
9cc57ab140,गएर विभिन्न कार्यपत्र,21,160965,22050,7
9cb31e4635,अवसर अवश्य दिनुपर्नेछ,21,189630,22050,8
3ce39f39a5,सैन्य जीवन बिताउनुभयो,21,198450,22050,9
50e35a6bf9,उन्नाइस वर्षको उमेरमा,21,169785,22050,7
4f278dd1a1,नेपाली भाषामा सिक्किम,21,220500,22050,10
50e6b19427,अष्टम घरमा र वृहस्पति,21,160965,22050,7
33686d12d5,झुसे राजपङ्खी लोखर्के,21,132300,22050,6
3324ea49cd,देवराज इन्द्र पनौतीमा,21,171990,22050,7
60f32b8cee,भ्रूणलाई प्रतिनीधित्व,21,205065,22050,9
b019e82a69,माइक मेनार्डिसले एउटा,21,145530,22050,6
60c8a18574,जुरे भारद्वाज नेपालमा,21,132300,22050,6
62d7ee4312,प्रशिक्षण अन्य आधुनिक,21,185220,22050,8
dd95479dfa,संरक्षण गर्न बसोबासको,21,147735,22050,6
0517bc6a66,जिएनयुलिनक्समा आधारित,21,205065,22050,9
e45cd044a6,यस वनस्पतिलाई कानपाते,21,136710,22050,6
5f5d52237d,कलामलाई धेरै काम लागे,21,138915,22050,6
9c5b85fd6a,चेरनेटाबाट खैरा हुँदै,21,211680,22050,9
40245e8e24,अधिकार तथा अवसरहरूबाट,21,200655,22050,9
4038aa28ef,अवस्थाको मूर्तिसहितको,21,138915,22050,6
bce226a5a7,यस प्रसङ्गमा वाचस्पति,21,145530,22050,6
7e7f7049bd,एमकम र एलएलबीसम्म पढे,21,156555,22050,7
393bce7a78,गोधुली फिस्टो नेपालमा,21,136710,22050,6
9c1440299b,कर्थली गाविस जिल्लाको,21,143325,22050,6
056c5c5529,द्वीपसमूहको हिस्सा हो,21,183015,22050,8
9acc402d47,ग्याल्मो कुमार सुब्बा,21,134505,22050,6
5d8e1135c2,भूगणित विज्ञानमा खगोल,21,149940,22050,6
ffbde1634a,संस्कृत भाषामा दुर्वा,21,205065,22050,9
6ce1317d9e,मन्दिर निर्माणको लागि,21,138915,22050,6
264bbdcc71,भने वाग्दुलाबाट दम्ति,21,138915,22050,6
05c97332af,सिडनी ड्र्युको परपोती,21,156555,22050,7
2aa4d8acc3,छिरिङले स्पिरिट डजन्ट,21,143325,22050,6
fc904e2a4b,छोन्हुपको जनसङ्ख्या छ,21,132300,22050,6
7e30e6a13f,साधनभूत वहाँको व्यापक,21,136710,22050,6
2d467a6a4b,सरदार जिङगिरहन चाङगिज,21,174195,22050,7
bee1f8ee45,उमेरमा फुलेकोले उनलाई,21,132300,22050,6
195b9d1414,द्वितीय वरीयताहरू तथा,21,152145,22050,6
ca31d1dbbd,गोवा नाम राखेको स्थान,21,145530,22050,6
25900d5388,गुण र स्वभाव जीवहरूको,21,176400,22050,8
fffac91bc2,बाइबलको दोश्रो पुस्तक,21,132300,22050,6
8561fc9dc0,आइतवार अथवा आदित्यवार,21,141120,22050,6
5df8b7b705,दोलखा जिल्लाको दक्षिण,21,187425,22050,8
3efd4dc4c1,उम्खोन्तो वी सिज्वेका,21,136710,22050,6
33fd7f454e,डिकुवा खोटाङ जिल्लामा,21,136710,22050,6
9711390ac2,सांसदको स्थानमा लिबरल,21,134505,22050,6
caf1bf1c3d,अन्तर्मनको यात्रामा छ,21,169785,22050,7
4c2e0eeafc,परशुरामले आफ्नी मरेकी,21,200655,22050,9
0a08cd8464,पञ्चमले उनलाई हराइदिए,21,154350,22050,7
24981cc388,रीतिले सजाउनाले आवर्त,21,194040,22050,8
cad770710f,स्थौलाष्ठीवि कौष्टुकि,21,141120,22050,6
52146894fa,उहाँ प्रवासमा दुईचोटि,21,136710,22050,6
520b441f80,इतिहासकार बिल गैमेजको,21,138915,22050,6
f3ccdaa018,वा पकाएको काँढापानीले,21,205065,22050,9
b2e08f8f7c,मुख्‍य महल गेस्‍टहाउस,21,134505,22050,6
94c41ee89a,केहीहरू प्रकृतिपूजनको,21,147735,22050,6
7117f7fb17,आजैबाट सुरु गर्नुहोस्,21,136710,22050,6
ce26a0b6e6,आत्माको अशुद्ध परिणति,21,149940,22050,6
710ef586f9,दर्शकले बच्चनको कामको,21,152145,22050,6
30a42a47fa,महाभारतको डाँडो काटेर,21,167580,22050,7
42b9845aad,आफ्नो मकबरेको रूपरेखा,21,141120,22050,6
71b70f77dc,सरकारले संरक्षण दिएको,21,194040,22050,8
a99b282cb2,अल ख्वारिज्मीको किताब,21,163170,22050,7
7c804a2151,शमशेरको दरबारमा आउजाउ,21,211680,22050,9
efdad88f2e,ठुटे ढाडेमुसो नेपालमा,21,143325,22050,6
b12d59077d,अधिदेवता त्वष्टा हुन्,21,147735,22050,6
93d722b979,काउनसिल एस आर सी नामक,21,198450,22050,9
0b52e19d17,मधेस आन्दोलनकै आलोकमा,21,185220,22050,8
cbadff0026,पटियालाको किला मुबारक,21,180810,22050,8
a695de95ba,कायमगंज भारतका सहरहरू,21,185220,22050,8
91f7dc5b2a,सापराध जङ्गम जीवहरूको,21,196245,22050,8
cf63802423,नबोक्ने स्वभावका कारण,21,176400,22050,8
53372d1c43,मण्डन मिश्रलाई सन्यास,21,138915,22050,6
5bee09415f,नित्य पूजा र बेलुकीपख,21,145530,22050,6
735a3dd3ed,बासरा दमास्कस लालसागर,21,145530,22050,6
21af597522,प्रदर्शनपछि अहिलेसम्म,21,134505,22050,6
d73ed756f6,यस अनुभवि मिडफील्डरले,21,154350,22050,7
4ae0154267,लेखिदिने मानिस बनाइन्,21,134505,22050,6
46272b52c8,बुट्यानहरूको आकषर्णले,21,147735,22050,6
d32dc44a5a,जिल्लाको अमरपुर भन्ने,21,147735,22050,6
d152edd399,एकेडेमिक कार्य भएकाले,21,163170,22050,7
5369fbf4c2,व्यहिटलैमले भनेका थिए,21,158760,22050,7
452e1c0ce9,फक्सको टिभी श्रृङ्खला,21,141120,22050,6
d4f6ef5065,विकासजी नमस्ते नेपाली,21,187425,22050,8
d632fb2817,जिल्लाको सदरमुकामदेखि,21,132300,22050,6
ec21e80699,एमा स्वान को भूमिकाको,21,138915,22050,6
d527598313,पछि सूर्यले जितुवालाई,21,136710,22050,6
8d2535da5e,शेर्पा गाउँमा बनाइएको,21,191835,22050,8
78407dbc7c,उठाउने प्रचलन सुरुवात,21,141120,22050,6
